wav	flux
15.7405	0.0070118034
15.7435	0.0070483763
15.7465	0.0069742238
15.7495	0.006894325600000001
15.7525	0.0069400264
15.7555	0.0069514632
15.7585	0.0067708975
15.7615	0.0069099676
15.7645	0.0069588488
15.7675	0.0070774475
15.7705	0.0070109659999999996
15.7735	0.0069773625
15.7765	0.006907855300000001
15.7795	0.006760111899999999
15.7825	0.0070586995
15.7855	0.007007765500000001
15.7885	0.0070032513
15.7915	0.0070344045
15.7945	0.0068967187
15.7975	0.0069991678
15.8005	0.0068441258
15.8035	0.006920159300000001
15.8065	0.0067696123
15.8095	0.0070319877
15.8125	0.0069151229
15.8155	0.0069571447
15.8185	0.006842854000000001
15.8215	0.0069495612
15.8245	0.0068704234
15.8275	0.006950408000000001
15.8305	0.0069753648
15.8335	0.0069238742
15.8365	0.0068621853
15.8395	0.0070061472999999996
15.8425	0.0069208389
15.8455	0.006965818
15.8485	0.006894950899999999
15.8515	0.006718606899999999
15.8545	0.0068438495
15.8575	0.0069889259
15.8605	0.0066744512
15.8635	0.0066526295
15.8665	0.0067966423
15.8695	0.0069182237
15.8725	0.0068956469999999995
15.8755	0.0069005427
15.8785	0.0069010379
15.8815	0.0068777282
15.8845	0.006690196
15.8875	0.006865948
15.8905	0.0068662688
15.8935	0.0068435837
15.8965	0.0069089753
15.8995	0.006973492800000001
15.9025	0.0065932707
15.9055	0.0068176248
15.9085	0.006907229399999999
15.9115	0.0069018899
15.9145	0.0066602998
15.9175	0.0067555378
15.9205	0.0068712346
15.9235	0.0068871525
15.9265	0.0067843009
15.9295	0.006805563299999999
15.9325	0.006690368100000001
15.9355	0.0068459444
15.9385	0.0067600163
15.9415	0.006808330600000001
15.9445	0.006926976800000001
15.9475	0.0069088733
15.9505	0.006908694399999999
15.9535	0.0067432026
15.9565	0.0066147754
15.9595	0.0067101090000000006
15.9625	0.0067202963
15.9655	0.0067072041
15.9685	0.0068065962
15.9715	0.0068510559999999995
15.9745	0.0068455656999999994
15.9775	0.006831851
15.9805	0.0064983136
15.9835	0.0067552786
15.9865	0.006733120600000001
15.9895	0.0068067946
15.9925	0.0067800262
15.9955	0.0064160875
15.9985	0.0068108976
16.0015	0.0068193386
16.0045	0.0065503407
16.0075	0.0068399004000000005
16.0105	0.0065123149
16.0135	0.0068060977
16.0165	0.0067521526
16.0195	0.0065810601
16.0225	0.0066363966
16.0255	0.006697207199999999
16.0285	0.006741527
16.0315	0.0067693648
16.0345	0.0068462270999999995
16.0375	0.0066420326
16.0405	0.0068302808
16.0435	0.0068091451
16.0465	0.006801635699999999
16.0495	0.006622561999999999
16.0525	0.0067733937
16.0555	0.006619446899999999
16.0585	0.0066310983
16.0615	0.0067301745
16.0645	0.0067746635999999995
16.0675	0.0067452949
16.0705	0.0067000339
16.0735	0.0066656001
16.0765	0.0065990656000000005
16.0795	0.006648765
16.0825	0.0065769383
16.0855	0.0066359277000000005
16.0885	0.0067920302
16.0915	0.0067155784999999996
16.0945	0.0066803873
16.0975	0.0066840972
16.1005	0.0064606803
16.1035	0.006710238100000001
16.1065	0.0066043570999999995
16.1095	0.0066294063
16.1125	0.0064186464
16.1155	0.0067402352
16.1185	0.0067304968
16.1215	0.006542411999999999
16.1245	0.0067558011
16.1275	0.0067504261
16.1305	0.0066787549
16.1335	0.0065974232999999995
16.1365	0.0066110922
16.1395	0.0066090951
16.1425	0.0065864979
16.1455	0.0065157346
16.1485	0.006746070600000001
16.1515	0.0066028666
16.1545	0.0066590124
16.1575	0.0065409438
16.1605	0.0066949825
16.1635	0.0065482702
16.1665	0.0065582178
16.1695	0.0065958956
16.1725	0.0066012168
16.1755	0.006564276500000001
16.1785	0.0065899731
16.1815	0.0065658283
16.1845	0.0065786372
16.1875	0.0066469526000000004
16.1905	0.0066482174
16.1935	0.0066038331
16.1965	0.0066365964
16.1995	0.0066464856999999995
16.2025	0.006590908299999999
16.2055	0.006639101600000001
16.2085	0.0063946973
16.2115	0.0064313624
16.2145	0.0065711742
16.2175	0.0063825293
16.2205	0.0064817608
16.2235	0.0064251722
16.2265	0.0066469689
16.2295	0.006640324
16.2325	0.0066532148
16.2355	0.006560419699999999
16.2385	0.0066310163
16.2415	0.0066121766
16.2445	0.006593138
16.2475	0.0065393536
16.2505	0.0066533346
16.2535	0.0065255337
16.2565	0.0063654014
16.2595	0.006518068100000001
16.2625	0.0065908051
16.2655	0.0066199129
16.2685	0.0064198751
16.2715	0.0064382566
16.2745	0.006393783399999999
16.2775	0.006308788199999999
16.2805	0.006634210799999999
16.2835	0.0065783939
16.2865	0.0065550682
16.2895	0.006543036800000001
16.2925	0.0065084296
16.2955	0.0066163167
16.2985	0.006625004499999999
16.3015	0.006465344699999999
16.3045	0.0065679195
16.3075	0.006592660500000001
16.3105	0.0065556573
16.3135	0.0066148095
16.3165	0.0064431406
16.3195	0.0064701104
16.3225	0.0062532575
16.3255	0.006528665
16.3285	0.006471550899999999
16.3315	0.0064725626000000005
16.3345	0.0065481592000000005
16.3375	0.006582381500000001
16.3405	0.0065136922
16.3435	0.006571113199999999
16.3465	0.0066165379
16.3495	0.006593525899999999
16.3525	0.0065586226
16.3555	0.006525409499999999
16.3585	0.006571965999999999
16.3615	0.0065387851
16.3645	0.0065360338
16.3675	0.006555945
16.3705	0.006435339
16.3735	0.006513349200000001
16.3765	0.0063856458999999996
16.3795	0.006520839699999999
16.3825	0.0064029487
16.3855	0.0063844227000000005
16.3885	0.006363873000000001
16.3915	0.0064834089
16.3945	0.0063612409
16.3975	0.006335876999999999
16.4005	0.0063852621
16.4035	0.0063312193000000004
16.4065	0.0064703185
16.4095	0.006480001
16.4125	0.0065091357999999995
16.4155	0.0064908011
16.4185	0.0065186239
16.4215	0.0065231014
16.4245	0.006503939499999999
16.4275	0.0064586771
16.4305	0.0063797209
16.4335	0.0063239082
16.4365	0.006413686
16.4395	0.006493866899999999
16.4425	0.006193061999999999
16.4455	0.0062831218
16.4485	0.00650219
16.4515	0.0065063286
16.4545	0.0064401721
16.4575	0.006332335600000001
16.4605	0.0063771327000000004
16.4635	0.0064523328
16.4665	0.0064762008
16.4695	0.0063726473
16.4725	0.006252112
16.4755	0.0063233338
16.4785	0.006198830600000001
16.4815	0.0062692864
16.4845	0.0064350227
16.4875	0.006336581700000001
16.4905	0.0063351638
16.4935	0.0064229798
16.4965	0.0062596636
16.4995	0.0063900875
16.5025	0.0064037625
16.5055	0.0063124962
16.5085	0.006438905799999999
16.5115	0.0063914986
16.5145	0.0063926162
16.5175	0.006386690600000001
16.5205	0.006272339300000001
16.5235	0.0064426182
16.5265	0.0061658773
16.5295	0.0064112
16.5325	0.006428245799999999
16.5355	0.0063512359
16.5385	0.006406725
16.5415	0.0062457799
16.5445	0.0061940903
16.5475	0.0062718808999999995
16.5505	0.0063353535999999995
16.5535	0.0061445358999999995
16.5565	0.0061539603000000005
16.5595	0.0063363319
16.5625	0.0062858448
16.5655	0.0063645386
16.5685	0.0063095826
16.5715	0.00625332
16.5745	0.006310940300000001
16.5775	0.0063385180000000005
16.5805	0.0063510134
16.5835	0.0063022612
16.5865	0.0064058733999999996
16.5895	0.0061747904000000004
16.5925	0.0062152967
16.5955	0.0063082448
16.5985	0.0063572865
16.6015	0.0063865634
16.6045	0.00633951
16.6075	0.006159192
16.6105	0.006398174699999999
16.6135	0.0061812625
16.6165	0.0062843123999999995
16.6195	0.0061013219
16.6225	0.0062204367
16.6255	0.0062946658999999995
16.6285	0.006368080799999999
16.6315	0.0062907211
16.6345	0.0063586197
16.6375	0.006304673100000001
16.6405	0.0062362525
16.6435	0.0062195797
16.6465	0.0061006435999999995
16.6495	0.0062056601000000005
16.6525	0.0062394194
16.6555	0.0061560075
16.6585	0.0063119068
16.6615	0.0062337456999999995
16.6645	0.0062754675
16.6675	0.0062989274
16.6705	0.0063059707999999996
16.6735	0.006245748299999999
16.6765	0.006218769
16.6795	0.0061911576
16.6825	0.0063034689
16.6855	0.0063157232
16.6885	0.0062625591000000005
16.6915	0.006214175600000001
16.6945	0.0061874765000000005
16.6975	0.0062800595999999995
16.7005	0.0063067353000000005
16.7035	0.0061857889
16.7065	0.0060873077
16.7095	0.0061777816000000004
16.7125	0.0062875142
16.7155	0.0062730462
16.7185	0.0062581006
16.7215	0.0061836133
16.7245	0.0058930146
16.7275	0.00610829
16.7305	0.0062409983999999995
16.7335	0.006241150799999999
16.7365	0.006254908000000001
16.7395	0.0061349918000000005
16.7425	0.006242051899999999
16.7455	0.0062509243
16.7485	0.006139365799999999
16.7515	0.0062081564
16.7545	0.0061883162
16.7575	0.0062914072
16.7605	0.0061091597
16.7635	0.005937606
16.7665	0.006096095
16.7695	0.0062177674
16.7725	0.0062165877
16.7755	0.0062427729000000005
16.7785	0.0062800543999999995
16.7815	0.0062846182
16.7845	0.0060838651
16.7875	0.0062227026
16.7905	0.006238301
16.7935	0.0061976322999999995
16.7965	0.006232395999999999
16.7995	0.0061410989
16.8025	0.006198468299999999
16.8055	0.0061332722
16.8085	0.0062017322
16.8115	0.0060787607
16.8145	0.0062221213
16.8175	0.0061623382999999995
16.8205	0.0061786923
16.8235	0.0061567599
16.8265	0.006109443399999999
16.8295	0.0059842041
16.8325	0.006104284200000001
16.8355	0.006081993199999999
16.8385	0.006037208100000001
16.8415	0.0061730279
16.8445	0.0060178017
16.8475	0.0060723067
16.8505	0.0061565559
16.8535	0.006203736
16.8565	0.0062207854000000005
16.8595	0.0061839676000000005
16.8625	0.006072041899999999
16.8655	0.0061343230000000006
16.8685	0.005957117099999999
16.8715	0.0059416442
16.8745	0.006034691700000001
16.8775	0.0060289339
16.8805	0.006191781600000001
16.8835	0.0061058221
16.8865	0.0059510265000000005
16.8895	0.0059048721
16.8925	0.0061643062
16.8955	0.0061883785
16.8985	0.0059643342
16.9015	0.0061659351000000005
16.9045	0.0061519201
16.9075	0.0060989989
16.9105	0.0060670154
16.9135	0.0060580301
16.9165	0.0061062503
16.9195	0.0061047344
16.9225	0.0061511305
16.9255	0.0059309184
16.9285	0.0060282536
16.9315	0.0058467756000000004
16.9345	0.006127330699999999
16.9375	0.0060446747
16.9405	0.0061395949
16.9435	0.0061391624
16.9465	0.006005775600000001
16.9495	0.0059389905000000005
16.9525	0.0060992603
16.9555	0.0060624714
16.9585	0.006116254200000001
16.9615	0.006106214
16.9645	0.0061303768
16.9675	0.0060656296
16.9705	0.0060382176000000004
16.9735	0.0060818040000000005
16.9765	0.005960378299999999
16.9795	0.0059355334
16.9825	0.0059745234
16.9855	0.0058848052
16.9885	0.0059311346
16.9915	0.005986301800000001
16.9945	0.0059860202
16.9975	0.0060336007999999995
17.0005	0.0060699036999999996
17.0035	0.0058974687
17.0065	0.006055595600000001
17.0095	0.005849219399999999
17.0125	0.0060352337
17.0155	0.00610865
17.0185	0.006101211800000001
17.0215	0.0060470502
17.0245	0.005981270699999999
17.0275	0.0060280788
17.0305	0.0060385772999999995
17.0335	0.0060322878
17.0365	0.00599745
17.0395	0.0059857451
17.0425	0.006013038199999999
17.0455	0.0059542074
17.0485	0.0059639406
17.0515	0.0060537237
17.0545	0.0059729743
17.0575	0.006025739499999999
17.0605	0.0060194636
17.0635	0.0059735545
17.0665	0.0060137462
17.0695	0.006035870699999999
17.0725	0.0060595015
17.0755	0.0060022146999999994
17.0785	0.0059731948
17.0815	0.0058985248
17.0845	0.0058822715
17.0875	0.005855409399999999
17.0905	0.0060141811
17.0935	0.0060224195
17.0965	0.005835503299999999
17.0995	0.006011917800000001
17.1025	0.0058513444
17.1055	0.005977269499999999
17.1085	0.005973044300000001
17.1115	0.005901344
17.1145	0.006013481899999999
17.1175	0.0057596869999999994
17.1205	0.005999980899999999
17.1235	0.0058863516
17.1265	0.0058341881
17.1295	0.005959885600000001
17.1325	0.005998570999999999
17.1355	0.0057137604
17.1385	0.0058890915000000005
17.1415	0.005818761899999999
17.1445	0.0059633557
17.1475	0.0058392566
17.1505	0.005957691899999999
17.1535	0.0059048901
17.1565	0.0059904578000000005
17.1595	0.005948431600000001
17.1625	0.0059833099
17.1655	0.0059013212
17.1685	0.0058979872
17.1715	0.0059161398
17.1745	0.0059141522999999994
17.1775	0.0059670011
17.1805	0.0058912518
17.1835	0.0056970769
17.1865	0.0058823190000000004
17.1895	0.005972834000000001
17.1925	0.0058775503
17.1955	0.0059263434
17.1985	0.0059092478000000006
17.2015	0.0058659709
17.2045	0.0057425340000000005
17.2075	0.0057890521999999995
17.2105	0.0058359173
17.2135	0.005772795
17.2165	0.0058532797
17.2195	0.005878304599999999
17.2225	0.0058815651000000005
17.2255	0.005861892
17.2285	0.0057501525
17.2315	0.0058989086
17.2345	0.005695513199999999
17.2375	0.005854631700000001
17.2405	0.0059198454
17.2435	0.0058472021
17.2465	0.005793378
17.2495	0.0058684746
17.2525	0.0059101826
17.2555	0.0057253851
17.2585	0.005639582299999999
17.2615	0.0058724488
17.2645	0.0059035298
17.2675	0.0057774172
17.2705	0.0058135941000000005
17.2735	0.005789703
17.2765	0.0058387504
17.2795	0.005805215799999999
17.2825	0.0059241046
17.2855	0.0058781825
17.2885	0.005751003
17.2915	0.0058675802
17.2945	0.0058032696
17.2975	0.0058035393000000005
17.3005	0.0059002753000000005
17.3035	0.005735662900000001
17.3065	0.0057338560999999994
17.3095	0.0056812710999999995
17.3125	0.005736435
17.3155	0.005872264499999999
17.3185	0.005812680600000001
17.3215	0.0058644387
17.3245	0.0056682157
17.3275	0.005762683
17.3305	0.0056774924
17.3335	0.0058269441
17.3365	0.0058635024
17.3395	0.0056907342
17.3425	0.0056395325
17.3455	0.0057384335
17.3485	0.005854074200000001
17.3515	0.005692148100000001
17.3545	0.0057678708999999995
17.3575	0.0057820323
17.3605	0.0056905574
17.3635	0.0058586677
17.3665	0.0058426964
17.3695	0.005854936999999999
17.3725	0.005542591899999999
17.3755	0.005715545600000001
17.3785	0.0057951448
17.3815	0.0057951275
17.3845	0.0057777075
17.3875	0.0054970312
17.3905	0.0058433249
17.3935	0.005830284
17.3965	0.0057624449
17.3995	0.0058062444
17.4025	0.005799056899999999
17.4055	0.0055382738
17.4085	0.0056917009
17.4115	0.0057502458
17.4145	0.005769009499999999
17.4175	0.0058011238
17.4205	0.0058377184
17.4235	0.0057721892000000006
17.4265	0.0057870245
17.4295	0.005786259
17.4325	0.0057979697
17.4355	0.0057994927000000005
17.4385	0.0058154847999999995
17.4415	0.0055957651
17.4445	0.0056844745999999995
17.4475	0.0055593809999999995
17.4505	0.0056912787
17.4535	0.0056173474
17.4565	0.005722291899999999
17.4595	0.0058078504
17.4625	0.0057692475
17.4655	0.005755015
17.4685	0.0056458294999999995
17.4715	0.005713333
17.4745	0.0057351502000000006
17.4775	0.0057995485
17.4805	0.0056853399
17.4835	0.005685027099999999
17.4865	0.0056711831
17.4895	0.0057500274
17.4925	0.005738220600000001
17.4955	0.0056823486
17.4985	0.0057257457
17.5015	0.0056806877
17.5045	0.0056541890000000004
17.5075	0.0056510815
17.5105	0.0057307341
17.5135	0.0056534735
17.5165	0.0057086304
17.5195	0.0057804798
17.5225	0.005664749100000001
17.5255	0.0055683899
17.5285	0.0056693217
17.5315	0.0056004721
17.5345	0.0056682664
17.5375	0.0056316301
17.5405	0.0054340211
17.5435	0.0056358097
17.5465	0.0057021584999999994
17.5495	0.0057308839
17.5525	0.005722536899999999
17.5555	0.00569407
17.5585	0.005669271700000001
17.5615	0.005635580899999999
17.5645	0.0056572095
17.5675	0.005735749300000001
17.5705	0.0057332177
17.5735	0.005661022900000001
17.5765	0.005515319300000001
17.5795	0.0055556697999999995
17.5825	0.005643314599999999
17.5855	0.0056517309
17.5885	0.005652969200000001
17.5915	0.0056935868999999995
17.5945	0.0055246199
17.5975	0.0055057594999999996
17.6005	0.005584052700000001
17.6035	0.0056158526
17.6065	0.0056989168
17.6095	0.0056162451
17.6125	0.0055376542
17.6155	0.0056883713
17.6185	0.0055720089000000006
17.6215	0.0054787016
17.6245	0.005609124399999999
17.6275	0.0056468596
17.6305	0.005473678
17.6335	0.0055511578
17.6365	0.0055348507
17.6395	0.0056447495
17.6425	0.005504386500000001
17.6455	0.0056657357
17.6485	0.0055996282
17.6515	0.0055469852
17.6545	0.005588301800000001
17.6575	0.0055476807999999996
17.6605	0.0055360151000000005
17.6635	0.0056106572999999995
17.6665	0.005572048100000001
17.6695	0.0056585509
17.6725	0.0055590709
17.6755	0.005522742
17.6785	0.0055430112
17.6815	0.005510451800000001
17.6845	0.0056181093
17.6875	0.005626245500000001
17.6905	0.0055602953
17.6935	0.0056324102
17.6965	0.0056174881999999995
17.6995	0.005505596800000001
17.7025	0.0055656116
17.7055	0.0054961592000000005
17.7085	0.0055305091
17.7115	0.0055521296
17.7145	0.005538511800000001
17.7175	0.005408158000000001
17.7205	0.0055458229000000005
17.7235	0.0056098558
17.7265	0.0056206839
17.7295	0.0054483202000000005
17.7325	0.0054346986
17.7355	0.0056130632
17.7385	0.0054818932
17.7415	0.005555854
17.7445	0.0055492588
17.7475	0.0056242259999999995
17.7505	0.005611489599999999
17.7535	0.005456274499999999
17.7565	0.0054682909
17.7595	0.005614453199999999
17.7625	0.0055512869
17.7655	0.0054955928
17.7685	0.0055634722
17.7715	0.0055580003
17.7745	0.0055770913
17.7775	0.005553983100000001
17.7805	0.0054014401
17.7835	0.0055715244
17.7865	0.0055863109
17.7895	0.0055907447
17.7925	0.0055550745
17.7955	0.0055832943000000005
17.7985	0.0053820699
17.8015	0.0055992454
17.8045	0.0053644425
17.8075	0.0055309721999999995
17.8105	0.0055822323
17.8135	0.005550225400000001
17.8165	0.005545894799999999
17.8195	0.0053756491
17.8225	0.0055312475
17.8255	0.0054345664
17.8285	0.0055672785999999995
17.8315	0.0055342472
17.8345	0.0054139986999999995
17.8375	0.0054399209
17.8405	0.0054653172
17.8435	0.005509503000000001
17.8465	0.0054877721
17.8495	0.005548012299999999
17.8525	0.0054827626
17.8555	0.005484111
17.8585	0.005461
17.8615	0.0055214865000000005
17.8645	0.0054909006
17.8675	0.0055488691
17.8705	0.0053787138
17.8735	0.0054720459999999995
17.8765	0.005499813199999999
17.8795	0.0055236923
17.8825	0.0055289534
17.8855	0.0054704971
17.8885	0.0054204388
17.8915	0.0053792864
17.8945	0.0055176499
17.8975	0.005500634399999999
17.9005	0.0055276783
17.9035	0.0054790437
17.9065	0.005436357199999999
17.9095	0.0054696526
17.9125	0.0053844301
17.9155	0.0054019296
17.9185	0.0054404242
17.9215	0.0053892937
17.9245	0.0055009722999999995
17.9275	0.005486126500000001
17.9305	0.0054566624
17.9335	0.0052560718000000005
17.9365	0.0051876496
17.9395	0.0053818549
17.9425	0.0054870678
17.9455	0.0054891135
17.9485	0.005446295699999999
17.9515	0.005292532
17.9545	0.005353664100000001
17.9575	0.0054531727
17.9605	0.0053544937
17.9635	0.0054864682
17.9665	0.0052684435
17.9695	0.0054074668999999995
17.9725	0.005310659499999999
17.9755	0.005485998000000001
17.9785	0.0054779088
17.9815	0.0054482911
17.9845	0.0054743989
17.9875	0.0054245639
17.9905	0.0054791548
17.9935	0.005475572
17.9965	0.0053836789
17.9995	0.0053629399
18.0025	0.0054620074
18.0055	0.0054364338
18.0085	0.0054364126
18.0115	0.0053266107
18.0145	0.0054370955
18.0175	0.005415684499999999
18.0205	0.0053753533
18.0235	0.0053105795999999995
18.0265	0.005405029699999999
18.0295	0.005303445
18.0325	0.0052340107
18.0355	0.005333399599999999
18.0385	0.005422014
18.0415	0.0053244316
18.0445	0.0053525536
18.0475	0.005363268000000001
18.0505	0.0053630373
18.0535	0.005366871
18.0565	0.0052997212
18.0595	0.0052358942
18.0625	0.005353230699999999
18.0655	0.0054070301
18.0685	0.005410508299999999
18.0715	0.0054217926
18.0745	0.0051913556
18.0775	0.0052018608
18.0805	0.005398041
18.0835	0.0053811476
18.0865	0.0052218734
18.0895	0.0052930376
18.0925	0.0053686796
18.0955	0.0053441692
18.0985	0.005318495899999999
18.1015	0.0053836898999999995
18.1045	0.0053654320999999994
18.1075	0.0053086557
18.1105	0.0053273423
18.1135	0.0052020957
18.1165	0.005334404399999999
18.1195	0.0053753839
18.1225	0.0053718687
18.1255	0.005396774399999999
18.1285	0.0053376673
18.1315	0.0053036567
18.1345	0.0053427291000000005
18.1375	0.0053024985999999994
18.1405	0.0052850046
18.1435	0.0052192114
18.1465	0.0052743477
18.1495	0.00537352
18.1525	0.005376127
18.1555	0.0052976476
18.1585	0.0051028584
18.1615	0.005250518000000001
18.1645	0.005202183
18.1675	0.0051814622
18.1705	0.0052123838
18.1735	0.00517874
18.1765	0.005146849199999999
18.1795	0.0052408145000000005
18.1825	0.0052023317999999995
18.1855	0.005284155400000001
18.1885	0.0052153218
18.1915	0.005275004399999999
18.1945	0.0052198603
18.1975	0.0052509855
18.2005	0.005352113100000001
18.2035	0.0052698232999999995
18.2065	0.0053087624
18.2095	0.005191265
18.2125	0.0053414738
18.2155	0.005317208100000001
18.2185	0.0052493968
18.2215	0.0052793666
18.2245	0.0051728432
18.2275	0.005322926600000001
18.2305	0.0053238376
18.2335	0.0052441129
18.2365	0.0053244325
18.2395	0.0053183793
18.2425	0.0051622626
18.2455	0.00513145
18.2485	0.0052937958999999995
18.2515	0.0053278985999999995
18.2545	0.005300047800000001
18.2575	0.0052170128
18.2605	0.0052308201
18.2635	0.0052194107
18.2665	0.005260214300000001
18.2695	0.005274274399999999
18.2725	0.0053121991000000006
18.2755	0.0050168517999999995
18.2785	0.0053143912
18.2815	0.0053208064
18.2845	0.0052858602
18.2875	0.0051774149
18.2905	0.0053132726
18.2935	0.0052645451
18.2965	0.0052109385
18.2995	0.0051529701
18.3025	0.005235549
18.3055	0.0052421976
18.3085	0.0051046354
18.3115	0.0052779276
18.3145	0.0051423445
18.3175	0.0052019432
18.3205	0.0051950193
18.3235	0.0051804170000000005
18.3265	0.005277704300000001
18.3295	0.005285381800000001
18.3325	0.005237805
18.3355	0.0052696025
18.3385	0.0051821381
18.3415	0.0052336259
18.3445	0.0051752012
18.3475	0.0052234176
18.3505	0.005199935300000001
18.3535	0.0051779363
18.3565	0.0052029232
18.3595	0.0052180039000000004
18.3625	0.0052305861
18.3655	0.005272866899999999
18.3685	0.0052011759000000005
18.3715	0.0051919033
18.3745	0.0050796937
18.3775	0.0052569354
18.3805	0.0051089829
18.3835	0.0051907794
18.3865	0.0051571433
18.3895	0.005213299
18.3925	0.0050608652
18.3955	0.0052139792
18.3985	0.0052162725
18.4015	0.0051215073
18.4045	0.0050010221
18.4075	0.0050923531
18.4105	0.0052238363000000005
18.4135	0.0051409373
18.4165	0.0052304743
18.4195	0.0051383205
18.4225	0.0051464795
18.4255	0.005157553
18.4285	0.0050135797
18.4315	0.0051980978
18.4345	0.0049480296
18.4375	0.0052214798
18.4405	0.0051303923
18.4435	0.0052123032
18.4465	0.0051143021
18.4495	0.0051927976
18.4525	0.0052158915
18.4555	0.0052159731
18.4585	0.0051552201
18.4615	0.0050884878
18.4645	0.0051800317
18.4675	0.0050442657
18.4705	0.0051832705
18.4735	0.0050124207
18.4765	0.0051762867
18.4795	0.0051998956
18.4825	0.0050478257
18.4855	0.0051194278000000005
18.4885	0.0051790044
18.4915	0.0051699601
18.4945	0.0051298445
18.4975	0.0051067898
18.5005	0.0051489776
18.5035	0.0051749556
18.5065	0.0050968765999999995
18.5095	0.0050587462
18.5125	0.0050404051
18.5155	0.0049790427
18.5185	0.0051286456
18.5215	0.005166028400000001
18.5245	0.0050458643
18.5275	0.0050402659
18.5305	0.0050005873
18.5335	0.0049459104
18.5365	0.0050228302
18.5395	0.0051365075
18.5425	0.005129165
18.5455	0.0050872881
18.5485	0.0050974868
18.5515	0.0050601165000000005
18.5545	0.0050788127
18.5575	0.0050193971000000006
18.5605	0.005019935
18.5635	0.0050356685
18.5665	0.0051152359
18.5695	0.005075656
18.5725	0.0050965466
18.5755	0.0050680962
18.5785	0.0049912763
18.5815	0.005097065
18.5845	0.004961103
18.5875	0.005003034
18.5905	0.0050582662
18.5935	0.004943558
18.5965	0.0049121277
18.5995	0.0049757514
18.6025	0.0050578977
18.6055	0.0049257431
18.6085	0.0050754475
18.6115	0.0050965211
18.6145	0.0051015029
18.6175	0.0050512867
18.6205	0.0050624393
18.6235	0.0048616237
18.6265	0.0050915338
18.6295	0.0049077958
18.6325	0.0050726449
18.6355	0.0050245203
18.6385	0.0050755884999999995
18.6415	0.0050255376
18.6445	0.005073272199999999
18.6475	0.0050961693
18.6505	0.0050716657
18.6535	0.0050369996000000005
18.6565	0.0049503754
18.6595	0.0050041521
18.6625	0.0048691552
18.6655	0.0050152152
18.6685	0.0050391871
18.6715	0.0050328932
18.6745	0.0050211679999999995
18.6775	0.0050438291
18.6805	0.0050372026
18.6835	0.005027688
18.6865	0.0050327435
18.6895	0.0050713929999999996
18.6925	0.0049921753
18.6955	0.0050011961
18.6985	0.0050386304
18.7015	0.0049309637
18.7045	0.0050100555
18.7075	0.0049705697
18.7105	0.0050200367
18.7135	0.0050710107
18.7165	0.0047959624
18.7195	0.0049984261
18.7225	0.0050225322
18.7255	0.0049821359
18.7285	0.0049136212
18.7315	0.0049848132
18.7345	0.0050331759999999994
18.7375	0.0049692189
18.7405	0.0050126617
18.7435	0.004922673
18.7465	0.005026580399999999
18.7495	0.0049788351000000005
18.7525	0.0048915363
18.7555	0.0048973767999999996
18.7585	0.0050296446
18.7615	0.0048674773
18.7645	0.0049189526
18.7675	0.0049492173
18.7705	0.0049391976
18.7735	0.0049273983
18.7765	0.004946322899999999
18.7795	0.0050147484
18.7825	0.0049939003000000004
18.7855	0.004984592899999999
18.7885	0.005039834799999999
18.7915	0.005003507
18.7945	0.005033679
18.7975	0.0049549797
18.8005	0.0049393017
18.8035	0.0049826224
18.8065	0.0049997762
18.8095	0.0049723716
18.8125	0.0050042688
18.8155	0.0048162628
18.8185	0.0049563973
18.8215	0.0050152072
18.8245	0.0049277703
18.8275	0.0048936711
18.8305	0.0049264758
18.8335	0.0049797864
18.8365	0.0048691568
18.8395	0.0049978218
18.8425	0.0050049556
18.8455	0.0049323121
18.8485	0.0049376502
18.8515	0.0049617284000000005
18.8545	0.004929744000000001
18.8575	0.004953472
18.8605	0.0049984072999999995
18.8635	0.0048734017
18.8665	0.0049814154
18.8695	0.0049799451
18.8725	0.0049556343
18.8755	0.004885474
18.8785	0.0049931529
18.8815	0.0048920768
18.8845	0.0048684340000000005
18.8875	0.0048961659999999995
18.8905	0.004804775
18.8935	0.0049022395
18.8965	0.0048552164
18.8995	0.0048830078
18.9025	0.004953448
18.9055	0.0049310587
18.9085	0.004937716599999999
18.9115	0.0049342909999999995
18.9145	0.0049287568
18.9175	0.0049502463
18.9205	0.0048871602
18.9235	0.0048016415
18.9265	0.0049187354
18.9295	0.0048039821000000005
18.9325	0.0049140689000000005
18.9355	0.0049385947
18.9385	0.0048756212
18.9415	0.0048708403
18.9445	0.0049450773
18.9475	0.0048355813
18.9505	0.0049539119
18.9535	0.0048349827000000005
18.9565	0.0047721709
18.9595	0.0047912304
18.9625	0.0049186695
18.9655	0.0049119426
18.9685	0.0049330737
18.9715	0.0049292584
18.9745	0.00483439
18.9775	0.0047744815
18.9805	0.0048104576
18.9835	0.0048719556
18.9865	0.0047952312
18.9895	0.0048023235
18.9925	0.0048308283
18.9955	0.0049181555
18.9985	0.0046722917
19.0015	0.0048990759
19.0045	0.0049086907
19.0075	0.004740459099999999
19.0105	0.0048280458
19.0135	0.0048335646000000005
19.0165	0.0048867619
19.0195	0.0049128988
19.0225	0.0048953363
19.0255	0.0048490860999999994
19.0285	0.0049001569
19.0315	0.0048846064
19.0345	0.0047439173
19.0375	0.0048730726
19.0405	0.0048428290999999995
19.0435	0.0048911038
19.0465	0.0049078555
19.0495	0.0048508476
19.0525	0.0046777394
