        1136           4           3
Mon Jul 11 16:09:24 2005
classB_77_86.fits
    lambda (um)    Flux (Jy)   Sigma (Jy)    AOT ident.
      8.04107     0.492937      3.55377      7.00000
      8.04301     0.458323      1.95412      7.00000
      8.04486     0.438941      1.35089      7.00000
      8.04710     0.445385      2.37278      7.00000
      8.04904     0.461523      2.18621      7.00000
      8.05111     0.458365      2.42200      7.00000
      8.05322     0.434977      2.92162      7.00000
      8.05511     0.411886      1.92938      7.00000
      8.05724     0.409497      2.61490      7.00000
      8.05925     0.421587      3.62537      7.00000
      8.06117     0.426676      2.25947      7.00000
      8.06312     0.412303      1.76618      7.00000
      8.06524     0.384934      2.09685      7.00000
      8.06717     0.368832      2.13228      7.00000
      8.06920     0.371525      2.52958      7.00000
      8.07131     0.382540      2.19434      7.00000
      8.07335     0.381922      2.38343      7.00000
      8.07521     0.367224      2.37453      7.00000
      8.07710     0.345086      2.00683      7.00000
      8.07955     0.333101      1.77106      7.00000
      8.08145     0.332874      2.02161      7.00000
      8.08331     0.333532      2.01806      7.00000
      8.08534     0.325103      2.33204      7.00000
      8.08746     0.307000      2.22981      7.00000
      8.08949     0.298423      2.96763      7.00000
      8.09151     0.303917      2.68728      7.00000
      8.09354     0.311118      2.49192      7.00000
      8.09551     0.312807      2.06613      7.00000
      8.09774     0.293912      2.24761      7.00000
      8.09963     0.274711      3.32631      7.00000
      8.10158     0.261334      2.00372      7.00000
      8.10346     0.269779      1.62627      7.00000
      8.10568     0.285302      2.19032      7.00000
      8.10765     0.285451      1.73009      7.00000
      8.10971     0.266152      2.76933      7.00000
      8.11184     0.245059      1.44762      7.00000
      8.11374     0.245324      1.50091      7.00000
      8.11587     0.261179      2.07706      7.00000
      8.11789     0.265226      2.23401      7.00000
      8.11981     0.250457      3.19284      7.00000
      8.12177     0.230201      1.83060      7.00000
      8.12390     0.226104      1.62283      7.00000
      8.12584     0.237618      2.64907      7.00000
      8.12796     0.244972      2.72668      7.00000
      8.12997     0.235534      2.17309      7.00000
      8.13204     0.215274      1.83439      7.00000
      8.13409     0.202495      1.97018      7.00000
      8.13612     0.206439      2.76630      7.00000
      8.13825     0.211721      2.68445      7.00000
      8.14018     0.205040      2.00518      7.00000
      8.14233     0.186644      1.71426      7.00000
      8.14428     0.171800      1.22602      7.00000
      8.14620     0.170251      1.71654      7.00000
      8.14822     0.175871      1.41659      7.00000
      8.15036     0.177222      1.39242      7.00000
      8.15227     0.164976      2.01693      7.00000
      8.15440     0.147830      1.56216      7.00000
      8.15646     0.134351      1.62047      7.00000
      8.15853     0.135629      1.31624      7.00000
      8.16066     0.138095      1.76618      7.00000
      8.16257     0.135316      2.31350      7.00000
      8.16471     0.126929      2.07548      7.00000
